survey_id,program_id,has_access
43837,P01,No
43837,P02,Yes
43837,P03,Yes
43838,P01,No
43838,P02,No
43838,P03,No
43839,P01,No
43839,P02,No
43839,P03,No
43840,P01,No
43840,P02,No
43840,P03,No
43841,P01,No
43841,P02,Yes
43841,P03,No
43842,P01,No
43842,P02,No
43842,P03,No
43843,P01,Yes
43843,P02,No
43843,P03,No
43844,P01,Yes
43844,P02,No
43844,P03,No
43845,P01,No
43845,P02,No
43845,P03,No
43846,P01,Yes
43846,P02,No
43846,P03,No
43847,P01,Yes
43847,P02,No
43847,P03,Yes
43848,P01,No
43848,P02,No
43848,P03,Yes
43849,P01,No
43849,P02,Yes
43849,P03,No
43850,P01,Yes
43850,P02,Yes
43850,P03,No
43851,P01,No
43851,P02,No
43851,P03,No
43852,P01,Yes
43852,P02,Yes
43852,P03,No
43853,P01,No
43853,P02,No
43853,P03,No
43854,P01,No
43854,P02,No
43854,P03,Yes
43855,P01,Yes
43855,P02,Yes
43855,P03,Yes
43856,P01,Yes
43856,P02,Yes
43856,P03,No
43857,P01,No
43857,P02,Yes
43857,P03,No
43858,P01,No
43858,P02,No
43858,P03,No
43859,P01,No
43859,P02,No
43859,P03,Yes
43860,P01,No
43860,P02,No
43860,P03,Yes
43861,P01,No
43861,P02,No
43861,P03,Yes
43862,P01,Yes
43862,P02,Yes
43862,P03,No
43863,P01,No
43863,P02,Yes
43863,P03,Yes
43864,P01,No
43864,P02,No
43864,P03,No
43865,P01,No
43865,P02,No
43865,P03,No
43866,P01,No
43866,P02,No
43866,P03,No
43867,P01,No
43867,P02,Yes
43867,P03,No
43868,P01,No
43868,P02,No
43868,P03,No
43869,P01,No
43869,P02,No
43869,P03,No
43870,P01,No
43870,P02,No
43870,P03,Yes
43871,P01,No
43871,P02,No
43871,P03,No
43872,P01,Yes
43872,P02,Yes
43872,P03,No
43873,P01,No
43873,P02,Yes
43873,P03,No
43874,P01,Yes
43874,P02,No
43874,P03,No
43875,P01,No
43875,P02,No
43875,P03,Yes
43876,P01,No
43876,P02,No
43876,P03,No
43877,P01,No
43877,P02,No
43877,P03,Yes
43878,P01,No
43878,P02,No
43878,P03,No
43879,P01,No
43879,P02,No
43879,P03,No
43880,P01,No
43880,P02,Yes
43880,P03,Yes
43881,P01,Yes
43881,P02,No
43881,P03,No
43882,P01,Yes
43882,P02,No
43882,P03,Yes
43883,P01,No
43883,P02,Yes
43883,P03,No
43884,P01,Yes
43884,P02,No
43884,P03,No
43885,P01,No
43885,P02,No
43885,P03,No
43886,P01,Yes
43886,P02,No
43886,P03,No
43887,P01,No
43887,P02,Yes
43887,P03,No
43888,P01,Yes
43888,P02,No
43888,P03,No
43889,P01,No
43889,P02,No
43889,P03,No
43890,P01,No
43890,P02,No
43890,P03,Yes
43891,P01,No
43891,P02,Yes
43891,P03,No
43892,P01,Yes
43892,P02,Yes
43892,P03,Yes
43893,P01,No
43893,P02,Yes
43893,P03,Yes
43894,P01,Yes
43894,P02,No
43894,P03,No
43895,P01,No
43895,P02,No
43895,P03,Yes
43896,P01,Yes
43896,P02,Yes
43896,P03,Yes
43897,P01,No
43897,P02,No
43897,P03,No
43898,P01,No
43898,P02,No
43898,P03,No
43899,P01,Yes
43899,P02,No
43899,P03,No
43900,P01,Yes
43900,P02,No
43900,P03,No
43901,P01,Yes
43901,P02,Yes
43901,P03,Yes
43902,P01,Yes
43902,P02,No
43902,P03,Yes
43903,P01,No
43903,P02,No
43903,P03,No
43904,P01,No
43904,P02,Yes
43904,P03,No
43905,P01,No
43905,P02,No
43905,P03,Yes
43906,P01,No
43906,P02,Yes
43906,P03,No
43907,P01,Yes
43907,P02,No
43907,P03,No
43908,P01,No
43908,P02,No
43908,P03,Yes
43909,P01,No
43909,P02,Yes
43909,P03,No
43910,P01,No
43910,P02,Yes
43910,P03,No
43911,P01,Yes
43911,P02,Yes
43911,P03,No
43912,P01,Yes
43912,P02,Yes
43912,P03,No
43913,P01,Yes
43913,P02,No
43913,P03,No
43914,P01,No
43914,P02,Yes
43914,P03,No
43915,P01,No
43915,P02,No
43915,P03,No
43916,P01,No
43916,P02,No
43916,P03,No
43917,P01,Yes
43917,P02,No
43917,P03,No
43918,P01,Yes
43918,P02,No
43918,P03,Yes
43919,P01,No
43919,P02,No
43919,P03,No
43920,P01,No
43920,P02,Yes
43920,P03,No
43921,P01,Yes
43921,P02,No
43921,P03,No
43922,P01,Yes
43922,P02,No
43922,P03,No
43923,P01,No
43923,P02,No
43923,P03,No
43924,P01,Yes
43924,P02,Yes
43924,P03,No
43925,P01,No
43925,P02,No
43925,P03,No
43926,P01,No
43926,P02,No
43926,P03,No
43927,P01,Yes
43927,P02,Yes
43927,P03,No
43928,P01,Yes
43928,P02,Yes
43928,P03,No
43929,P01,No
43929,P02,No
43929,P03,No
43930,P01,Yes
43930,P02,No
43930,P03,Yes
43931,P01,No
43931,P02,Yes
43931,P03,No
43932,P01,No
43932,P02,Yes
43932,P03,No
43933,P01,Yes
43933,P02,Yes
43933,P03,Yes
43934,P01,No
43934,P02,No
43934,P03,No
43935,P01,Yes
43935,P02,No
43935,P03,No
43936,P01,Yes
43936,P02,No
43936,P03,Yes
43937,P01,No
43937,P02,No
43937,P03,No
43938,P01,No
43938,P02,No
43938,P03,Yes
43939,P01,No
43939,P02,No
43939,P03,Yes
43940,P01,No
43940,P02,Yes
43940,P03,No
43941,P01,No
43941,P02,Yes
43941,P03,No
43942,P01,Yes
43942,P02,No
43942,P03,Yes
43943,P01,No
43943,P02,Yes
43943,P03,No
43944,P01,No
43944,P02,Yes
43944,P03,No
43945,P01,No
43945,P02,No
43945,P03,Yes
43946,P01,No
43946,P02,No
43946,P03,No
43947,P01,No
43947,P02,No
43947,P03,No
43948,P01,No
43948,P02,No
43948,P03,No
43949,P01,Yes
43949,P02,Yes
43949,P03,No
43950,P01,No
43950,P02,No
43950,P03,No
43951,P01,No
43951,P02,Yes
43951,P03,No
43952,P01,No
43952,P02,No
43952,P03,No
43953,P01,No
43953,P02,No
43953,P03,No
43954,P01,No
43954,P02,No
43954,P03,Yes
43955,P01,Yes
43955,P02,No
43955,P03,No
43956,P01,Yes
43956,P02,No
43956,P03,No
43957,P01,No
43957,P02,No
43957,P03,No
43958,P01,No
43958,P02,Yes
43958,P03,Yes
43959,P01,Yes
43959,P02,No
43959,P03,No
43960,P01,Yes
43960,P02,Yes
43960,P03,No
43961,P01,Yes
43961,P02,No
43961,P03,No
43962,P01,No
43962,P02,Yes
43962,P03,No
43963,P01,No
43963,P02,No
43963,P03,No
43964,P01,No
43964,P02,No
43964,P03,No
43965,P01,No
43965,P02,No
43965,P03,No
43966,P01,No
43966,P02,Yes
43966,P03,Yes
43967,P01,No
43967,P02,No
43967,P03,No
43968,P01,No
43968,P02,Yes
43968,P03,Yes
43969,P01,No
43969,P02,Yes
43969,P03,No
43970,P01,Yes
43970,P02,No
43970,P03,No
43971,P01,No
43971,P02,No
43971,P03,Yes
43972,P01,Yes
43972,P02,Yes
43972,P03,No
43973,P01,Yes
43973,P02,No
43973,P03,Yes
43974,P01,Yes
43974,P02,No
43974,P03,Yes
43975,P01,Yes
43975,P02,No
43975,P03,No
43976,P01,Yes
43976,P02,No
43976,P03,No
43977,P01,Yes
43977,P02,No
43977,P03,No
43978,P01,No
43978,P02,No
43978,P03,No
43979,P01,No
43979,P02,No
43979,P03,No
43980,P01,No
43980,P02,No
43980,P03,Yes
43981,P01,No
43981,P02,No
43981,P03,Yes
43982,P01,No
43982,P02,Yes
43982,P03,Yes
43983,P01,No
43983,P02,No
43983,P03,No
43984,P01,No
43984,P02,No
43984,P03,No
43985,P01,No
43985,P02,No
43985,P03,Yes
43986,P01,No
43986,P02,Yes
43986,P03,No
43987,P01,Yes
43987,P02,No
43987,P03,No
43988,P01,Yes
43988,P02,Yes
43988,P03,No
43989,P01,No
43989,P02,Yes
43989,P03,No
43990,P01,No
43990,P02,No
43990,P03,No
43991,P01,No
43991,P02,No
43991,P03,No
43992,P01,No
43992,P02,No
43992,P03,Yes
43993,P01,No
43993,P02,No
43993,P03,No
43994,P01,No
43994,P02,No
43994,P03,No
43995,P01,Yes
43995,P02,No
43995,P03,No
43996,P01,Yes
43996,P02,No
43996,P03,No
43997,P01,No
43997,P02,No
43997,P03,No
43998,P01,No
43998,P02,Yes
43998,P03,No
43999,P01,Yes
43999,P02,Yes
43999,P03,No
44000,P01,No
44000,P02,No
44000,P03,No
44001,P01,No
44001,P02,No
44001,P03,No
44002,P01,No
44002,P02,No
44002,P03,No
44003,P01,No
44003,P02,Yes
44003,P03,No
44004,P01,Yes
44004,P02,No
44004,P03,Yes
44005,P01,No
44005,P02,No
44005,P03,Yes
44006,P01,No
44006,P02,Yes
44006,P03,No
44007,P01,No
44007,P02,No
44007,P03,No
44008,P01,No
44008,P02,Yes
44008,P03,No
44009,P01,Yes
44009,P02,Yes
44009,P03,No
44010,P01,No
44010,P02,No
44010,P03,No
44011,P01,No
44011,P02,No
44011,P03,Yes
44012,P01,Yes
44012,P02,No
44012,P03,Yes
44013,P01,No
44013,P02,No
44013,P03,Yes
44014,P01,Yes
44014,P02,No
44014,P03,Yes
44015,P01,Yes
44015,P02,No
44015,P03,No
44016,P01,No
44016,P02,No
44016,P03,No
44017,P01,No
44017,P02,No
44017,P03,No
44018,P01,Yes
44018,P02,No
44018,P03,No
44019,P01,No
44019,P02,No
44019,P03,No
44020,P01,No
44020,P02,No
44020,P03,Yes
44021,P01,No
44021,P02,No
44021,P03,No
44022,P01,No
44022,P02,Yes
44022,P03,No
44023,P01,No
44023,P02,No
44023,P03,No
44024,P01,No
44024,P02,Yes
44024,P03,No
44025,P01,Yes
44025,P02,No
44025,P03,No
44026,P01,Yes
44026,P02,Yes
44026,P03,No
44027,P01,Yes
44027,P02,No
44027,P03,Yes
44028,P01,No
44028,P02,No
44028,P03,No
44029,P01,No
44029,P02,Yes
44029,P03,No
44030,P01,No
44030,P02,Yes
44030,P03,No
44031,P01,No
44031,P02,No
44031,P03,No
44032,P01,No
44032,P02,No
44032,P03,No
44033,P01,No
44033,P02,No
44033,P03,No
44034,P01,No
44034,P02,Yes
44034,P03,No
44035,P01,No
44035,P02,No
44035,P03,No
44036,P01,No
44036,P02,Yes
44036,P03,No
44037,P01,No
44037,P02,Yes
44037,P03,No
44038,P01,Yes
44038,P02,Yes
44038,P03,No
44039,P01,No
44039,P02,No
44039,P03,No
44040,P01,No
44040,P02,No
44040,P03,No
44041,P01,No
44041,P02,No
44041,P03,No
44042,P01,Yes
44042,P02,Yes
44042,P03,No
44043,P01,No
44043,P02,No
44043,P03,No
44044,P01,No
44044,P02,Yes
44044,P03,No
44045,P01,No
44045,P02,No
44045,P03,No
44046,P01,No
44046,P02,No
44046,P03,No
44047,P01,No
44047,P02,No
44047,P03,Yes
44048,P01,No
44048,P02,No
44048,P03,Yes
44049,P01,Yes
44049,P02,No
44049,P03,No
44050,P01,Yes
44050,P02,Yes
44050,P03,No
44051,P01,No
44051,P02,Yes
44051,P03,No
44052,P01,No
44052,P02,No
44052,P03,No
44053,P01,Yes
44053,P02,No
44053,P03,No
44054,P01,Yes
44054,P02,No
44054,P03,No
44055,P01,No
44055,P02,No
44055,P03,Yes
44056,P01,No
44056,P02,No
44056,P03,Yes
44057,P01,No
44057,P02,No
44057,P03,No
44058,P01,Yes
44058,P02,No
44058,P03,Yes
44059,P01,No
44059,P02,Yes
44059,P03,No
44060,P01,No
44060,P02,Yes
44060,P03,No
44061,P01,Yes
44061,P02,Yes
44061,P03,No
44062,P01,No
44062,P02,No
44062,P03,No
44063,P01,Yes
44063,P02,No
44063,P03,No
44064,P01,Yes
44064,P02,Yes
44064,P03,Yes
44065,P01,No
44065,P02,Yes
44065,P03,No
44066,P01,No
44066,P02,No
44066,P03,No
44067,P01,No
44067,P02,Yes
44067,P03,No
44068,P01,No
44068,P02,No
44068,P03,No
44069,P01,No
44069,P02,Yes
44069,P03,Yes
44070,P01,No
44070,P02,No
44070,P03,No
44071,P01,No
44071,P02,No
44071,P03,No
44072,P01,Yes
44072,P02,No
44072,P03,Yes
44073,P01,No
44073,P02,No
44073,P03,No
44074,P01,No
44074,P02,Yes
44074,P03,No
44075,P01,No
44075,P02,Yes
44075,P03,No
44076,P01,No
44076,P02,No
44076,P03,Yes
44077,P01,Yes
44077,P02,No
44077,P03,No
44078,P01,Yes
44078,P02,No
44078,P03,No
44079,P01,No
44079,P02,Yes
44079,P03,No
44080,P01,Yes
44080,P02,Yes
44080,P03,No
44081,P01,No
44081,P02,No
44081,P03,No
44082,P01,Yes
44082,P02,Yes
44082,P03,No
44083,P01,No
44083,P02,No
44083,P03,No
44084,P01,No
44084,P02,Yes
44084,P03,No
44085,P01,No
44085,P02,No
44085,P03,No
44086,P01,No
44086,P02,No
44086,P03,No
44087,P01,Yes
44087,P02,Yes
44087,P03,No
44088,P01,No
44088,P02,No
44088,P03,No
44089,P01,No
44089,P02,No
44089,P03,No
44090,P01,Yes
44090,P02,No
44090,P03,No
44091,P01,No
44091,P02,Yes
44091,P03,No
44092,P01,Yes
44092,P02,No
44092,P03,No
44093,P01,No
44093,P02,Yes
44093,P03,No
44094,P01,Yes
44094,P02,No
44094,P03,No
44095,P01,No
44095,P02,No
44095,P03,No
44096,P01,No
44096,P02,No
44096,P03,No
44097,P01,Yes
44097,P02,Yes
44097,P03,No
44098,P01,Yes
44098,P02,No
44098,P03,No
44099,P01,No
44099,P02,No
44099,P03,No
44100,P01,Yes
44100,P02,No
44100,P03,Yes
44101,P01,Yes
44101,P02,Yes
44101,P03,No
44102,P01,No
44102,P02,Yes
44102,P03,No
44103,P01,No
44103,P02,Yes
44103,P03,No
44104,P01,No
44104,P02,No
44104,P03,No
44105,P01,No
44105,P02,No
44105,P03,Yes
44106,P01,No
44106,P02,No
44106,P03,No
44107,P01,Yes
44107,P02,No
44107,P03,No
44108,P01,Yes
44108,P02,No
44108,P03,No
44109,P01,No
44109,P02,No
44109,P03,No
44110,P01,Yes
44110,P02,No
44110,P03,No
44111,P01,No
44111,P02,No
44111,P03,No
44112,P01,No
44112,P02,No
44112,P03,No
44113,P01,No
44113,P02,No
44113,P03,No
44114,P01,Yes
44114,P02,Yes
44114,P03,No
44115,P01,No
44115,P02,No
44115,P03,No
44116,P01,Yes
44116,P02,Yes
44116,P03,Yes
44117,P01,Yes
44117,P02,No
44117,P03,No
44118,P01,No
44118,P02,No
44118,P03,No
44119,P01,Yes
44119,P02,Yes
44119,P03,Yes
44120,P01,Yes
44120,P02,Yes
44120,P03,No
44121,P01,No
44121,P02,No
44121,P03,No
44122,P01,No
44122,P02,No
44122,P03,No
44123,P01,Yes
44123,P02,No
44123,P03,Yes
44124,P01,No
44124,P02,Yes
44124,P03,No
44125,P01,No
44125,P02,No
44125,P03,Yes
44126,P01,No
44126,P02,Yes
44126,P03,Yes
44127,P01,No
44127,P02,No
44127,P03,No
44128,P01,No
44128,P02,No
44128,P03,No
44129,P01,No
44129,P02,No
44129,P03,No
44130,P01,Yes
44130,P02,No
44130,P03,No
44131,P01,No
44131,P02,No
44131,P03,No
44132,P01,No
44132,P02,No
44132,P03,No
44133,P01,Yes
44133,P02,No
44133,P03,No
44134,P01,No
44134,P02,No
44134,P03,No
44135,P01,No
44135,P02,No
44135,P03,No
44136,P01,No
44136,P02,No
44136,P03,No
44137,P01,No
44137,P02,No
44137,P03,No
44138,P01,Yes
44138,P02,Yes
44138,P03,No
44139,P01,Yes
44139,P02,Yes
44139,P03,Yes
44140,P01,Yes
44140,P02,No
44140,P03,No
44141,P01,No
44141,P02,No
44141,P03,No
44142,P01,No
44142,P02,Yes
44142,P03,No
44143,P01,No
44143,P02,No
44143,P03,No
44144,P01,No
44144,P02,No
44144,P03,Yes
44145,P01,No
44145,P02,No
44145,P03,No
44146,P01,No
44146,P02,Yes
44146,P03,No
44147,P01,No
44147,P02,No
44147,P03,No
44148,P01,No
44148,P02,No
44148,P03,No
44149,P01,No
44149,P02,No
44149,P03,No
44150,P01,No
44150,P02,Yes
44150,P03,No
44151,P01,No
44151,P02,No
44151,P03,No
44152,P01,No
44152,P02,No
44152,P03,No
44153,P01,Yes
44153,P02,Yes
44153,P03,Yes
44154,P01,Yes
44154,P02,Yes
44154,P03,Yes
44155,P01,No
44155,P02,No
44155,P03,No
44156,P01,No
44156,P02,No
44156,P03,No
44157,P01,No
44157,P02,Yes
44157,P03,No
44158,P01,No
44158,P02,Yes
44158,P03,No
44159,P01,No
44159,P02,No
44159,P03,Yes
44160,P01,No
44160,P02,No
44160,P03,No
44161,P01,No
44161,P02,No
44161,P03,No
44162,P01,No
44162,P02,No
44162,P03,Yes
44163,P01,No
44163,P02,No
44163,P03,No
44164,P01,No
44164,P02,No
44164,P03,No
44165,P01,No
44165,P02,Yes
44165,P03,No
44166,P01,Yes
44166,P02,No
44166,P03,Yes
44167,P01,Yes
44167,P02,No
44167,P03,Yes
44168,P01,No
44168,P02,Yes
44168,P03,No
44169,P01,No
44169,P02,No
44169,P03,Yes
44170,P01,No
44170,P02,No
44170,P03,No
44171,P01,No
44171,P02,No
44171,P03,No
44172,P01,No
44172,P02,No
44172,P03,No
44173,P01,Yes
44173,P02,No
44173,P03,No
44174,P01,No
44174,P02,No
44174,P03,Yes
44175,P01,No
44175,P02,No
44175,P03,No
44176,P01,No
44176,P02,No
44176,P03,No
44177,P01,Yes
44177,P02,Yes
44177,P03,Yes
44178,P01,Yes
44178,P02,No
44178,P03,No
44179,P01,No
44179,P02,No
44179,P03,No
44180,P01,No
44180,P02,No
44180,P03,No
44181,P01,No
44181,P02,No
44181,P03,Yes
44182,P01,No
44182,P02,No
44182,P03,Yes
44183,P01,Yes
44183,P02,Yes
44183,P03,Yes
44184,P01,No
44184,P02,Yes
44184,P03,No
44185,P01,Yes
44185,P02,No
44185,P03,No
44186,P01,No
44186,P02,No
44186,P03,No
44187,P01,Yes
44187,P02,No
44187,P03,Yes
44188,P01,No
44188,P02,No
44188,P03,Yes
44189,P01,No
44189,P02,Yes
44189,P03,No
44190,P01,No
44190,P02,Yes
44190,P03,No
44191,P01,No
44191,P02,No
44191,P03,No
44192,P01,No
44192,P02,Yes
44192,P03,Yes
44193,P01,No
44193,P02,No
44193,P03,No
44194,P01,No
44194,P02,No
44194,P03,No
44195,P01,No
44195,P02,No
44195,P03,No
44196,P01,No
44196,P02,No
44196,P03,No
44197,P01,No
44197,P02,Yes
44197,P03,No
44198,P01,No
44198,P02,No
44198,P03,No
44199,P01,Yes
44199,P02,No
44199,P03,No
44200,P01,Yes
44200,P02,No
44200,P03,No
44201,P01,No
44201,P02,No
44201,P03,No
44202,P01,Yes
44202,P02,No
44202,P03,No
44203,P01,No
44203,P02,No
44203,P03,No
44204,P01,No
44204,P02,Yes
44204,P03,No
44205,P01,No
44205,P02,Yes
44205,P03,No
44206,P01,Yes
44206,P02,Yes
44206,P03,Yes
44207,P01,No
44207,P02,No
44207,P03,Yes
44208,P01,Yes
44208,P02,Yes
44208,P03,No
44209,P01,No
44209,P02,No
44209,P03,No
44210,P01,No
44210,P02,No
44210,P03,No
44211,P01,No
44211,P02,Yes
44211,P03,No
44212,P01,Yes
44212,P02,No
44212,P03,Yes
44213,P01,No
44213,P02,No
44213,P03,Yes
44214,P01,No
44214,P02,No
44214,P03,No
44215,P01,No
44215,P02,No
44215,P03,No
44216,P01,No
44216,P02,No
44216,P03,Yes
44217,P01,No
44217,P02,No
44217,P03,No
44218,P01,Yes
44218,P02,No
44218,P03,Yes
44219,P01,Yes
44219,P02,No
44219,P03,Yes
44220,P01,Yes
44220,P02,No
44220,P03,Yes
44221,P01,No
44221,P02,Yes
44221,P03,Yes
44222,P01,No
44222,P02,No
44222,P03,No
44223,P01,No
44223,P02,No
44223,P03,No
44224,P01,No
44224,P02,No
44224,P03,No
44225,P01,Yes
44225,P02,Yes
44225,P03,No
44226,P01,No
44226,P02,No
44226,P03,No
44227,P01,Yes
44227,P02,No
44227,P03,No
44228,P01,No
44228,P02,No
44228,P03,No
44229,P01,No
44229,P02,No
44229,P03,No
44230,P01,No
44230,P02,No
44230,P03,No
44231,P01,Yes
44231,P02,No
44231,P03,No
44232,P01,No
44232,P02,No
44232,P03,Yes
44233,P01,Yes
44233,P02,Yes
44233,P03,No
44234,P01,No
44234,P02,No
44234,P03,No
44235,P01,No
44235,P02,No
44235,P03,No
44236,P01,No
44236,P02,No
44236,P03,No
44237,P01,Yes
44237,P02,No
44237,P03,No
44238,P01,No
44238,P02,Yes
44238,P03,Yes
44239,P01,Yes
44239,P02,No
44239,P03,Yes
44240,P01,No
44240,P02,No
44240,P03,No
44241,P01,No
44241,P02,No
44241,P03,No
44242,P01,Yes
44242,P02,No
44242,P03,No
44243,P01,No
44243,P02,Yes
44243,P03,No
44244,P01,No
44244,P02,No
44244,P03,Yes
44245,P01,No
44245,P02,Yes
44245,P03,No
44246,P01,Yes
44246,P02,No
44246,P03,No
44247,P01,No
44247,P02,No
44247,P03,No
44248,P01,Yes
44248,P02,Yes
44248,P03,No
44249,P01,No
44249,P02,No
44249,P03,Yes
44250,P01,No
44250,P02,No
44250,P03,No
44251,P01,Yes
44251,P02,No
44251,P03,No
44252,P01,Yes
44252,P02,Yes
44252,P03,Yes
44253,P01,No
44253,P02,Yes
44253,P03,Yes
44254,P01,No
44254,P02,No
44254,P03,No
44255,P01,No
44255,P02,No
44255,P03,No
44256,P01,Yes
44256,P02,No
44256,P03,No
44257,P01,No
44257,P02,No
44257,P03,Yes
44258,P01,Yes
44258,P02,Yes
44258,P03,No
44259,P01,Yes
44259,P02,No
44259,P03,No
44260,P01,No
44260,P02,No
44260,P03,No
44261,P01,Yes
44261,P02,No
44261,P03,Yes
44262,P01,Yes
44262,P02,No
44262,P03,No
44263,P01,No
44263,P02,Yes
44263,P03,No
44264,P01,No
44264,P02,Yes
44264,P03,No
44265,P01,Yes
44265,P02,No
44265,P03,Yes
44266,P01,No
44266,P02,No
44266,P03,No
44267,P01,Yes
44267,P02,No
44267,P03,No
44268,P01,No
44268,P02,Yes
44268,P03,No
44269,P01,No
44269,P02,Yes
44269,P03,Yes
44270,P01,No
44270,P02,No
44270,P03,No
44271,P01,Yes
44271,P02,Yes
44271,P03,No
44272,P01,Yes
44272,P02,Yes
44272,P03,No
44273,P01,No
44273,P02,Yes
44273,P03,Yes
44274,P01,Yes
44274,P02,Yes
44274,P03,No
44275,P01,No
44275,P02,No
44275,P03,No
44276,P01,No
44276,P02,No
44276,P03,Yes
44277,P01,No
44277,P02,No
44277,P03,No
44278,P01,No
44278,P02,Yes
44278,P03,No
44279,P01,Yes
44279,P02,No
44279,P03,Yes
44280,P01,No
44280,P02,Yes
44280,P03,Yes
44281,P01,Yes
44281,P02,Yes
44281,P03,No
44282,P01,No
44282,P02,No
44282,P03,No
44283,P01,No
44283,P02,No
44283,P03,No
44284,P01,No
44284,P02,No
44284,P03,No
44285,P01,Yes
44285,P02,No
44285,P03,No
44286,P01,Yes
44286,P02,Yes
44286,P03,No
44287,P01,No
44287,P02,No
44287,P03,No
44288,P01,No
44288,P02,No
44288,P03,No
44289,P01,No
44289,P02,Yes
44289,P03,No
44290,P01,Yes
44290,P02,Yes
44290,P03,Yes
44291,P01,No
44291,P02,No
44291,P03,No
44292,P01,No
44292,P02,No
44292,P03,No
44293,P01,Yes
44293,P02,No
44293,P03,No
44294,P01,No
44294,P02,No
44294,P03,No
44295,P01,Yes
44295,P02,No
44295,P03,No
44296,P01,No
44296,P02,Yes
44296,P03,No
44297,P01,No
44297,P02,No
44297,P03,No
44298,P01,No
44298,P02,No
44298,P03,Yes
44299,P01,Yes
44299,P02,No
44299,P03,No
44300,P01,Yes
44300,P02,No
44300,P03,No
44301,P01,Yes
44301,P02,No
44301,P03,Yes
44302,P01,No
44302,P02,Yes
44302,P03,No
44303,P01,No
44303,P02,Yes
44303,P03,No
44304,P01,No
44304,P02,No
44304,P03,No
44305,P01,No
44305,P02,Yes
44305,P03,No
44306,P01,No
44306,P02,No
44306,P03,No
44307,P01,Yes
44307,P02,No
44307,P03,No
44308,P01,Yes
44308,P02,No
44308,P03,No
44309,P01,No
44309,P02,No
44309,P03,No
44310,P01,Yes
44310,P02,Yes
44310,P03,Yes
44311,P01,No
44311,P02,No
44311,P03,No
44312,P01,Yes
44312,P02,No
44312,P03,No
44313,P01,No
44313,P02,Yes
44313,P03,Yes
44314,P01,No
44314,P02,No
44314,P03,No
44315,P01,No
44315,P02,No
44315,P03,Yes
44316,P01,No
44316,P02,No
44316,P03,No
44317,P01,No
44317,P02,No
44317,P03,No
44318,P01,No
44318,P02,Yes
44318,P03,No
44319,P01,Yes
44319,P02,No
44319,P03,Yes
44320,P01,No
44320,P02,No
44320,P03,No
44321,P01,No
44321,P02,Yes
44321,P03,No
44322,P01,Yes
44322,P02,No
44322,P03,No
44323,P01,No
44323,P02,No
44323,P03,No
44324,P01,No
44324,P02,Yes
44324,P03,Yes
44325,P01,Yes
44325,P02,No
44325,P03,No
44326,P01,No
44326,P02,No
44326,P03,No
44327,P01,No
44327,P02,No
44327,P03,No
44328,P01,Yes
44328,P02,Yes
44328,P03,No
44329,P01,No
44329,P02,No
44329,P03,No
44330,P01,No
44330,P02,Yes
44330,P03,Yes
44331,P01,No
44331,P02,No
44331,P03,Yes
44332,P01,No
44332,P02,No
44332,P03,No
44333,P01,Yes
44333,P02,Yes
44333,P03,No
44334,P01,No
44334,P02,No
44334,P03,No
44335,P01,No
44335,P02,No
44335,P03,No
44336,P01,Yes
44336,P02,Yes
44336,P03,No
44337,P01,No
44337,P02,No
44337,P03,No
44338,P01,No
44338,P02,Yes
44338,P03,No
44339,P01,No
44339,P02,No
44339,P03,Yes
44340,P01,No
44340,P02,Yes
44340,P03,No
44341,P01,Yes
44341,P02,No
44341,P03,No
44342,P01,No
44342,P02,No
44342,P03,No
44343,P01,No
44343,P02,No
44343,P03,No
44344,P01,No
44344,P02,No
44344,P03,No
44345,P01,No
44345,P02,No
44345,P03,No
44346,P01,Yes
44346,P02,Yes
44346,P03,No
44347,P01,No
44347,P02,No
44347,P03,No
44348,P01,Yes
44348,P02,No
44348,P03,No
44349,P01,No
44349,P02,No
44349,P03,Yes
44350,P01,No
44350,P02,No
44350,P03,Yes
44351,P01,Yes
44351,P02,No
44351,P03,No
44352,P01,No
44352,P02,Yes
44352,P03,No
44353,P01,No
44353,P02,No
44353,P03,No
44354,P01,Yes
44354,P02,No
44354,P03,No
44355,P01,Yes
44355,P02,No
44355,P03,No
44356,P01,No
44356,P02,No
44356,P03,Yes
44357,P01,Yes
44357,P02,No
44357,P03,No
44358,P01,No
44358,P02,Yes
44358,P03,No
44359,P01,No
44359,P02,No
44359,P03,No
44360,P01,No
44360,P02,No
44360,P03,Yes
44361,P01,No
44361,P02,Yes
44361,P03,No
44362,P01,Yes
44362,P02,No
44362,P03,No
44363,P01,No
44363,P02,Yes
44363,P03,No
44364,P01,Yes
44364,P02,No
44364,P03,No
44365,P01,No
44365,P02,No
44365,P03,No
44366,P01,Yes
44366,P02,No
44366,P03,Yes
44367,P01,No
44367,P02,No
44367,P03,Yes
44368,P01,Yes
44368,P02,No
44368,P03,Yes
44369,P01,No
44369,P02,No
44369,P03,No
44370,P01,No
44370,P02,No
44370,P03,No
44371,P01,No
44371,P02,Yes
44371,P03,No
44372,P01,No
44372,P02,No
44372,P03,No
44373,P01,Yes
44373,P02,No
44373,P03,Yes
44374,P01,No
44374,P02,No
44374,P03,No
44375,P01,No
44375,P02,No
44375,P03,No
44376,P01,No
44376,P02,No
44376,P03,No
44377,P01,No
44377,P02,No
44377,P03,No
44378,P01,No
44378,P02,No
44378,P03,Yes
44379,P01,Yes
44379,P02,No
44379,P03,No
44380,P01,Yes
