user_id,age,age_group,gender
42399,18,18-24,Male
42400,29,25-34,Female
42401,16,13-17,Female
42402,22,18-24,Female
42403,31,25-34,Male
42404,25,25-34,Male
42405,17,13-17,Male
42406,14,13-17,Female
42407,17,13-17,Male
42408,44,35-44,Male
42409,15,13-17,Female
42410,33,25-34,Male
42411,43,35-44,Female
42412,16,13-17,Female
42413,15,13-17,Female
42414,32,25-34,Male
42415,54,45-54,Male
42416,22,18-24,Female
42417,28,25-34,Female
42418,19,18-24,Female
42419,42,35-44,Female
42420,31,25-34,Male
42421,23,18-24,Female
42422,29,25-34,Female
42423,15,13-17,Prefer not to say
42424,41,35-44,Male
42425,28,25-34,Male
42426,32,25-34,Female
42427,56,55+,Prefer not to say
42428,22,18-24,Male
42429,34,25-34,Female
42430,27,25-34,Female
42431,37,35-44,Male
42432,22,18-24,Female
42433,24,18-24,Female
42434,15,13-17,Female
42435,56,55+,Male
42436,28,25-34,Female
42437,30,25-34,Female
42438,27,25-34,Male
42439,62,55+,Female
42440,31,25-34,Prefer not to say
42441,23,18-24,Non-binary
42442,42,35-44,Female
42443,38,35-44,Male
42444,23,18-24,Female
42445,24,18-24,Female
42446,52,45-54,Male
42447,14,13-17,Male
42448,19,18-24,Female
42449,23,18-24,Male
42450,22,18-24,Male
42451,32,25-34,Female
42452,19,18-24,Female
42453,22,18-24,Non-binary
42454,33,25-34,Male
42455,20,18-24,Female
42456,18,18-24,Female
42457,32,25-34,Female
42458,38,35-44,Male
42459,26,25-34,Female
42460,23,18-24,Male
42461,54,45-54,Female
42462,29,25-34,Male
42463,18,18-24,Female
42464,34,25-34,Male
42465,54,45-54,Female
42466,20,18-24,Male
42467,64,55+,Female
42468,24,18-24,Female
42469,19,18-24,Female
42470,22,18-24,Female
42471,33,25-34,Male
42472,36,35-44,Male
42473,28,25-34,Male
42474,20,18-24,Male
42475,17,13-17,Female
42476,63,55+,Male
42477,44,35-44,Female
42478,16,13-17,Female
42479,23,18-24,Male
42480,13,13-17,Male
42481,40,35-44,Male
42482,40,35-44,Male
42483,41,35-44,Non-binary
42484,22,18-24,Male
42485,21,18-24,Male
42486,19,18-24,Male
42487,15,13-17,Male
42488,17,13-17,Male
42489,47,45-54,Male
42490,20,18-24,Female
42491,18,18-24,Male
42492,42,35-44,Female
42493,28,25-34,Female
42494,41,35-44,Female
42495,42,35-44,Male
42496,15,13-17,Female
42497,20,18-24,Female
42498,33,25-34,Male
42499,23,18-24,Male
42500,24,18-24,Male
42501,20,18-24,Female
42502,27,25-34,Male
42503,21,18-24,Male
42504,19,18-24,Female
42505,18,18-24,Male
42506,31,25-34,Female
42507,31,25-34,Female
42508,15,13-17,Female
42509,13,13-17,Male
42510,62,55+,Male
42511,17,13-17,Male
42512,19,18-24,Male
42513,36,35-44,Male
42514,29,25-34,Female
42515,29,25-34,Female
42516,22,18-24,Female
42517,37,35-44,Female
42518,21,18-24,Female
42519,23,18-24,Male
42520,35,35-44,Male
42521,38,35-44,Female
42522,20,18-24,Male
42523,50,45-54,Female
42524,35,35-44,Female
42525,33,25-34,Non-binary
42526,46,45-54,Female
42527,54,45-54,Prefer not to say
42528,22,18-24,Female
42529,43,35-44,Male
42530,45,45-54,Male
42531,51,45-54,Female
42532,14,13-17,Male
42533,29,25-34,Female
42534,37,35-44,Male
42535,57,55+,Male
42536,48,45-54,Female
42537,21,18-24,Female
42538,30,25-34,Male
42539,27,25-34,Male
42540,34,25-34,Male
42541,39,35-44,Female
42542,25,25-34,Male
42543,30,25-34,Female
42544,25,25-34,Female
42545,40,35-44,Female
42546,14,13-17,Male
42547,14,13-17,Female
42548,57,55+,Male
42549,33,25-34,Female
42550,35,35-44,Male
42551,26,25-34,Female
42552,46,45-54,Female
42553,49,45-54,Male
42554,23,18-24,Female
42555,23,18-24,Male
42556,14,13-17,Male
42557,15,13-17,Female
42558,44,35-44,Female
42559,24,18-24,Male
42560,19,18-24,Female
42561,22,18-24,Male
42562,14,13-17,Female
42563,17,13-17,Female
42564,30,25-34,Female
42565,13,13-17,Male
42566,22,18-24,Male
42567,22,18-24,Female
42568,20,18-24,Female
42569,19,18-24,Female
42570,14,13-17,Female
42571,16,13-17,Male
42572,14,13-17,Male
42573,19,18-24,Female
42574,43,35-44,Male
42575,17,13-17,Male
42576,46,45-54,Male
42577,35,35-44,Female
42578,25,25-34,Female
42579,32,25-34,Female
42580,29,25-34,Female
42581,37,35-44,Male
42582,23,18-24,Male
42583,34,25-34,Male
42584,33,25-34,Female
42585,15,13-17,Female
42586,28,25-34,Non-binary
42587,27,25-34,Male
42588,40,35-44,Female
42589,32,25-34,Female
42590,53,45-54,Male
42591,31,25-34,Female
42592,20,18-24,Female
42593,15,13-17,Male
42594,40,35-44,Female
42595,32,25-34,Female
42596,32,25-34,Male
42597,13,13-17,Male
42598,32,25-34,Female
42599,36,35-44,Male
42600,16,13-17,Female
42601,16,13-17,Male
42602,51,45-54,Female
42603,43,35-44,Female
42604,35,35-44,Female
42605,14,13-17,Female
42606,20,18-24,Male
42607,23,18-24,Male
42608,22,18-24,Male
42609,14,13-17,Male
42610,22,18-24,Male
42611,17,13-17,Male
42612,42,35-44,Male
42613,13,13-17,Female
42614,34,25-34,Male
42615,33,25-34,Female
42616,15,13-17,Male
42617,13,13-17,Male
42618,60,55+,Male
42619,24,18-24,Female
42620,18,18-24,Female
42621,30,25-34,Female
42622,20,18-24,Female
42623,17,13-17,Female
42624,50,45-54,Male
42625,56,55+,Male
42626,30,25-34,Male
42627,19,18-24,Female
42628,40,35-44,Female
42629,34,25-34,Female
42630,34,25-34,Male
42631,13,13-17,Female
42632,20,18-24,Female
42633,15,13-17,Prefer not to say
42634,18,18-24,Female
42635,23,18-24,Male
42636,33,25-34,Female
42637,32,25-34,Female
42638,34,25-34,Male
42639,24,18-24,Female
42640,26,25-34,Male
42641,30,25-34,Male
42642,21,18-24,Female
42643,16,13-17,Female
42644,36,35-44,Prefer not to say
42645,21,18-24,Male
42646,64,55+,Female
42647,37,35-44,Male
42648,43,35-44,Non-binary
42649,31,25-34,Female
42650,47,45-54,Female
42651,60,55+,Female
42652,35,35-44,Male
42653,21,18-24,Female
42654,18,18-24,Non-binary
42655,21,18-24,Female
42656,22,18-24,Male
42657,22,18-24,Male
42658,14,13-17,Female
42659,15,13-17,Female
42660,31,25-34,Female
42661,22,18-24,Female
42662,24,18-24,Male
42663,22,18-24,Female
42664,21,18-24,Male
42665,19,18-24,Male
42666,52,45-54,Male
42667,30,25-34,Female
42668,15,13-17,Male
42669,19,18-24,Female
42670,16,13-17,Male
42671,15,13-17,Male
42672,15,13-17,Male
42673,24,18-24,Male
42674,30,25-34,Female
42675,18,18-24,Male
42676,50,45-54,Female
42677,37,35-44,Male
42678,43,35-44,Female
42679,21,18-24,Male
42680,29,25-34,Female
42681,14,13-17,Female
42682,33,25-34,Female
42683,34,25-34,Male
42684,17,13-17,Male
42685,36,35-44,Female
42686,34,25-34,Non-binary
42687,13,13-17,Female
42688,19,18-24,Female
42689,45,45-54,Female
42690,22,18-24,Male
42691,32,25-34,Male
42692,28,25-34,Female
42693,24,18-24,Male
42694,17,13-17,Male
42695,53,45-54,Female
42696,29,25-34,Female
42697,13,13-17,Female
42698,27,25-34,Female
42699,33,25-34,Male
42700,16,13-17,Male
42701,24,18-24,Female
42702,38,35-44,Female
42703,56,55+,Male
42704,17,13-17,Male
42705,23,18-24,Male
42706,37,35-44,Male
42707,19,18-24,Female
42708,20,18-24,Male
42709,29,25-34,Female
42710,18,18-24,Male
42711,18,18-24,Non-binary
42712,46,45-54,Female
42713,25,25-34,Prefer not to say
42714,22,18-24,Female
42715,30,25-34,Female
42716,43,35-44,Male
42717,31,25-34,Female
42718,29,25-34,Female
42719,13,13-17,Male
42720,50,45-54,Male
42721,16,13-17,Female
42722,17,13-17,Male
42723,20,18-24,Prefer not to say
42724,43,35-44,Male
42725,32,25-34,Male
42726,51,45-54,Female
42727,30,25-34,Male
42728,41,35-44,Male
42729,43,35-44,Female
42730,40,35-44,Male
42731,30,25-34,Male
42732,18,18-24,Male
42733,41,35-44,Male
42734,16,13-17,Male
42735,28,25-34,Male
42736,15,13-17,Female
42737,25,25-34,Male
42738,17,13-17,Female
42739,19,18-24,Male
42740,41,35-44,Female
42741,18,18-24,Female
42742,23,18-24,Female
42743,19,18-24,Female
42744,15,13-17,Male
42745,49,45-54,Female
42746,30,25-34,Male
42747,49,45-54,Female
42748,28,25-34,Male
42749,42,35-44,Male
42750,63,55+,Female
42751,26,25-34,Female
42752,33,25-34,Female
42753,51,45-54,Female
42754,21,18-24,Female
42755,21,18-24,Female
42756,27,25-34,Female
42757,27,25-34,Male
42758,23,18-24,Male
42759,18,18-24,Female
42760,44,35-44,Male
42761,22,18-24,Female
42762,44,35-44,Female
42763,14,13-17,Male
42764,25,25-34,Male
42765,36,35-44,Male
42766,24,18-24,Female
42767,51,45-54,Non-binary
42768,13,13-17,Female
42769,61,55+,Female
42770,50,45-54,Female
42771,30,25-34,Female
42772,37,35-44,Male
42773,23,18-24,Male
42774,41,35-44,Female
42775,23,18-24,Male
42776,34,25-34,Female
42777,15,13-17,Male
42778,27,25-34,Female
42779,14,13-17,Prefer not to say
42780,22,18-24,Male
42781,30,25-34,Female
42782,17,13-17,Female
42783,38,35-44,Female
42784,20,18-24,Female
42785,21,18-24,Prefer not to say
42786,47,45-54,Male
42787,38,35-44,Female
42788,20,18-24,Female
42789,17,13-17,Female
42790,18,18-24,Male
42791,40,35-44,Female
42792,22,18-24,Male
42793,23,18-24,Male
42794,34,25-34,Female
42795,28,25-34,Male
42796,25,25-34,Male
42797,34,25-34,Male
42798,22,18-24,Male
42799,24,18-24,Female
42800,26,25-34,Male
42801,38,35-44,Non-binary
42802,26,25-34,Male
42803,40,35-44,Female
42804,27,25-34,Male
42805,39,35-44,Male
42806,29,25-34,Female
42807,36,35-44,Female
42808,18,18-24,Female
42809,18,18-24,Male
42810,15,13-17,Male
42811,28,25-34,Male
42812,48,45-54,Male
42813,42,35-44,Male
42814,26,25-34,Male
42815,21,18-24,Female
42816,24,18-24,Male
42817,44,35-44,Prefer not to say
42818,30,25-34,Male
42819,46,45-54,Female
42820,25,25-34,Female
42821,24,18-24,Female
42822,28,25-34,Female
42823,64,55+,Female
42824,29,25-34,Male
42825,37,35-44,Female
42826,40,35-44,Male
42827,49,45-54,Female
42828,33,25-34,Male
42829,28,25-34,Female
42830,29,25-34,Male
42831,19,18-24,Female
42832,29,25-34,Male
42833,13,13-17,Male
42834,33,25-34,Female
42835,18,18-24,Female
42836,25,25-34,Male
42837,19,18-24,Female
42838,18,18-24,Female
42839,37,35-44,Female
42840,43,35-44,Male
42841,48,45-54,Male
42842,21,18-24,Female
42843,44,35-44,Male
42844,29,25-34,Female
42845,44,35-44,Female
42846,17,13-17,Non-binary
42847,21,18-24,Male
42848,40,35-44,Female
42849,22,18-24,Female
42850,38,35-44,Female
42851,35,35-44,Male
42852,18,18-24,Male
42853,47,45-54,Male
42854,56,55+,Male
42855,13,13-17,Female
42856,23,18-24,Male
42857,39,35-44,Male
42858,50,45-54,Female
42859,19,18-24,Male
42860,46,45-54,Female
42861,26,25-34,Male
42862,36,35-44,Male
42863,34,25-34,Female
42864,15,13-17,Male
42865,16,13-17,Male
42866,33,25-34,Male
42867,22,18-24,Female
42868,29,25-34,Female
42869,20,18-24,Male
42870,29,25-34,Male
42871,22,18-24,Female
42872,39,35-44,Non-binary
42873,29,25-34,Female
42874,21,18-24,Female
42875,22,18-24,Male
42876,29,25-34,Non-binary
42877,17,13-17,Male
42878,41,35-44,Non-binary
42879,33,25-34,Female
42880,20,18-24,Male
42881,31,25-34,Female
42882,22,18-24,Male
42883,14,13-17,Male
42884,32,25-34,Female
42885,16,13-17,Male
42886,35,35-44,Male
42887,24,18-24,Male
42888,38,35-44,Male
42889,38,35-44,Male
42890,28,25-34,Male
42891,17,13-17,Female
42892,32,25-34,Male
42893,19,18-24,Female
42894,19,18-24,Non-binary
42895,25,25-34,Male
42896,40,35-44,Male
42897,18,18-24,Male
42898,60,55+,Female
42899,22,18-24,Female
42900,42,35-44,Male
42901,26,25-34,Female
42902,32,25-34,Female
42903,13,13-17,Male
42904,27,25-34,Female
42905,31,25-34,Male
42906,18,18-24,Female
42907,41,35-44,Female
42908,13,13-17,Male
42909,38,35-44,Male
42910,20,18-24,Female
42911,18,18-24,Male
42912,18,18-24,Non-binary
42913,16,13-17,Male
42914,23,18-24,Female
42915,16,13-17,Female
42916,44,35-44,Female
42917,25,25-34,Female
42918,30,25-34,Male
42919,32,25-34,Female
42920,28,25-34,Female
42921,20,18-24,Female
42922,21,18-24,Female
42923,44,35-44,Female
42924,22,18-24,Male
42925,46,45-54,Male
42926,53,45-54,Female
42927,21,18-24,Female
42928,37,35-44,Female
42929,18,18-24,Male
42930,32,25-34,Male
42931,60,55+,Male
42932,21,18-24,Male
42933,22,18-24,Female
42934,22,18-24,Female
42935,59,55+,Female
42936,28,25-34,Male
42937,37,35-44,Female
42938,46,45-54,Male
42939,31,25-34,Male
42940,31,25-34,Male
42941,48,45-54,Male
42942,37,35-44,Female
42943,51,45-54,Male
42944,19,18-24,Male
42945,18,18-24,Male
42946,19,18-24,Female
42947,32,25-34,Female
42948,43,35-44,Female
42949,41,35-44,Male
42950,23,18-24,Male
42951,22,18-24,Male
42952,37,35-44,Prefer not to say
42953,16,13-17,Male
42954,32,25-34,Male
42955,29,25-34,Female
42956,13,13-17,Male
42957,50,45-54,Male
42958,19,18-24,Male
42959,25,25-34,Female
42960,20,18-24,Female
42961,62,55+,Female
42962,18,18-24,Male
42963,20,18-24,Male
42964,37,35-44,Female
42965,40,35-44,Male
42966,42,35-44,Male
42967,44,35-44,Female
42968,37,35-44,Male
42969,33,25-34,Female
42970,33,25-34,Female
42971,19,18-24,Male
42972,27,25-34,Female
42973,18,18-24,Male
42974,53,45-54,Male
42975,49,45-54,Female
42976,28,25-34,Female
42977,43,35-44,Male
42978,18,18-24,Male
42979,22,18-24,Female
42980,26,25-34,Prefer not to say
42981,38,35-44,Female
42982,30,25-34,Female
42983,27,25-34,Male
42984,53,45-54,Male
42985,26,25-34,Male
42986,23,18-24,Female
42987,19,18-24,Male
42988,19,18-24,Female
42989,20,18-24,Male
42990,52,45-54,Male
42991,18,18-24,Female
42992,37,35-44,Female
42993,47,45-54,Female
42994,37,35-44,Male
42995,17,13-17,Female
42996,30,25-34,Male
42997,25,25-34,Female
42998,40,35-44,Male
42999,22,18-24,Male
43000,15,13-17,Non-binary
43001,41,35-44,Male
43002,13,13-17,Prefer not to say
43003,23,18-24,Male
43004,52,45-54,Male
43005,13,13-17,Female
43006,13,13-17,Female
43007,26,25-34,Male
43008,35,35-44,Male
43009,48,45-54,Male
43010,21,18-24,Female
43011,31,25-34,Male
43012,16,13-17,Female
43013,14,13-17,Male
43014,17,13-17,Female
43015,56,55+,Male
43016,22,18-24,Male
43017,48,45-54,Male
43018,37,35-44,Male
43019,26,25-34,Female
43020,49,45-54,Male
43021,13,13-17,Male
43022,26,25-34,Male
43023,50,45-54,Female
43024,30,25-34,Prefer not to say
43025,35,35-44,Non-binary
43026,38,35-44,Male
43027,32,25-34,Female
43028,38,35-44,Non-binary
43029,32,25-34,Female
43030,19,18-24,Male
43031,15,13-17,Female
43032,20,18-24,Male
43033,19,18-24,Male
43034,37,35-44,Male
43035,18,18-24,Female
43036,25,25-34,Female
43037,16,13-17,Female
43038,43,35-44,Male
43039,25,25-34,Male
43040,17,13-17,Male
43041,17,13-17,Male
43042,30,25-34,Male
43043,15,13-17,Female
43044,14,13-17,Male
43045,34,25-34,Female
43046,52,45-54,Female
43047,24,18-24,Female
43048,54,45-54,Male
43049,26,25-34,Male
43050,20,18-24,Female
43051,24,18-24,Female
43052,38,35-44,Male
43053,28,25-34,Female
43054,33,25-34,Female
43055,42,35-44,Male
43056,22,18-24,Male
43057,28,25-34,Female
43058,18,18-24,Male
43059,18,18-24,Female
43060,37,35-44,Male
43061,22,18-24,Male
43062,22,18-24,Male
43063,36,35-44,Male
43064,22,18-24,Male
43065,43,35-44,Female
43066,25,25-34,Male
43067,16,13-17,Male
43068,45,45-54,Prefer not to say
43069,31,25-34,Female
43070,33,25-34,Male
43071,43,35-44,Male
43072,19,18-24,Male
43073,19,18-24,Male
43074,45,45-54,Male
43075,41,35-44,Male
43076,23,18-24,Female
43077,41,35-44,Female
43078,37,35-44,Male
43079,26,25-34,Male
43080,35,35-44,Male
43081,16,13-17,Female
43082,18,18-24,Female
43083,21,18-24,Female
43084,29,25-34,Female
43085,40,35-44,Male
43086,45,45-54,Male
43087,29,25-34,Female
43088,30,25-34,Female
43089,53,45-54,Non-binary
43090,26,25-34,Male
43091,32,25-34,Female
43092,33,25-34,Male
43093,18,18-24,Female
43094,16,13-17,Female
43095,30,25-34,Female
43096,42,35-44,Male
43097,28,25-34,Female
43098,30,25-34,Female
43099,40,35-44,Male
43100,44,35-44,Female
43101,24,18-24,Female
43102,25,25-34,Female
43103,14,13-17,Male
43104,19,18-24,Female
43105,44,35-44,Non-binary
43106,15,13-17,Male
43107,31,25-34,Female
43108,13,13-17,Female
43109,46,45-54,Male
43110,29,25-34,Male
43111,37,35-44,Male
43112,14,13-17,Male
43113,27,25-34,Female
43114,26,25-34,Female
43115,13,13-17,Female
43116,13,13-17,Male
43117,29,25-34,Male
43118,29,25-34,Female
43119,22,18-24,Male
43120,33,25-34,Male
43121,50,45-54,Male
43122,13,13-17,Female
43123,15,13-17,Female
43124,15,13-17,Female
43125,27,25-34,Female
43126,49,45-54,Female
43127,21,18-24,Female
43128,24,18-24,Female
43129,27,25-34,Male
43130,43,35-44,Male
43131,21,18-24,Male
43132,13,13-17,Female
43133,16,13-17,Male
43134,13,13-17,Female
43135,23,18-24,Non-binary
43136,14,13-17,Male
43137,29,25-34,Male
43138,29,25-34,Male
43139,30,25-34,Male
43140,55,55+,Male
43141,15,13-17,Non-binary
43142,55,55+,Male
43143,42,35-44,Female
43144,28,25-34,Female
43145,23,18-24,Female
43146,44,35-44,Female
43147,43,35-44,Female
43148,34,25-34,Female
43149,54,45-54,Male
43150,43,35-44,Male
43151,19,18-24,Female
43152,19,18-24,Female
43153,38,35-44,Male
43154,34,25-34,Female
43155,18,18-24,Female
43156,31,25-34,Female
43157,52,45-54,Male
43158,33,25-34,Male
43159,24,18-24,Female
43160,21,18-24,Female
43161,33,25-34,Female
43162,19,18-24,Female
43163,13,13-17,Female
43164,55,55+,Female
43165,23,18-24,Female
43166,24,18-24,Female
43167,24,18-24,Prefer not to say
43168,50,45-54,Male
43169,32,25-34,Female
43170,14,13-17,Female
43171,24,18-24,Female
43172,43,35-44,Female
43173,37,35-44,Male
43174,54,45-54,Female
43175,34,25-34,Male
43176,43,35-44,Female
43177,23,18-24,Prefer not to say
43178,13,13-17,Female
43179,32,25-34,Female
43180,24,18-24,Female
43181,30,25-34,Female
43182,36,35-44,Male
43183,15,13-17,Female
43184,26,25-34,Female
43185,42,35-44,Female
43186,32,25-34,Female
43187,29,25-34,Female
43188,54,45-54,Male
43189,54,45-54,Male
43190,31,25-34,Female
43191,23,18-24,Male
43192,33,25-34,Female
43193,14,13-17,Male
43194,36,35-44,Female
43195,39,35-44,Male
43196,15,13-17,Male
43197,42,35-44,Male
43198,13,13-17,Female
43199,23,18-24,Female
43200,26,25-34,Male
43201,29,25-34,Female
43202,16,13-17,Female
43203,44,35-44,Female
43204,35,35-44,Male
43205,53,45-54,Male
43206,21,18-24,Male
43207,15,13-17,Female
43208,26,25-34,Female
43209,34,25-34,Male
43210,21,18-24,Male
43211,24,18-24,Female
43212,27,25-34,Female
43213,46,45-54,Female
43214,44,35-44,Female
43215,19,18-24,Male
43216,54,45-54,Female
43217,19,18-24,Female
43218,26,25-34,Female
43219,21,18-24,Male
43220,14,13-17,Male
43221,42,35-44,Non-binary
43222,34,25-34,Female
43223,28,25-34,Female
43224,19,18-24,Male
43225,22,18-24,Male
43226,21,18-24,Male
43227,53,45-54,Male
43228,16,13-17,Prefer not to say
43229,42,35-44,Male
43230,18,18-24,Female
43231,23,18-24,Male
43232,43,35-44,Male
43233,27,25-34,Female
43234,23,18-24,Female
43235,21,18-24,Female
43236,51,45-54,Male
43237,30,25-34,Female
43238,23,18-24,Female
43239,18,18-24,Male
43240,25,25-34,Female
43241,43,35-44,Female
43242,36,35-44,Male
43243,30,25-34,Female
43244,16,13-17,Male
43245,18,18-24,Female
43246,39,35-44,Male
43247,20,18-24,Female
43248,23,18-24,Female
43249,14,13-17,Female
43250,21,18-24,Male
43251,19,18-24,Male
43252,19,18-24,Male
43253,31,25-34,Male
43254,35,35-44,Female
43255,44,35-44,Non-binary
43256,17,13-17,Female
43257,33,25-34,Female
43258,27,25-34,Female
43259,22,18-24,Female
43260,24,18-24,Male
43261,14,13-17,Male
43262,15,13-17,Male
43263,21,18-24,Male
43264,33,25-34,Male
43265,19,18-24,Female
43266,33,25-34,Non-binary
43267,44,35-44,Female
43268,30,25-34,Female
43269,25,25-34,Male
43270,23,18-24,Male
43271,35,35-44,Female
43272,30,25-34,Male
43273,17,13-17,Female
43274,13,13-17,Female
43275,54,45-54,Male
43276,19,18-24,Male
43277,39,35-44,Female
43278,21,18-24,Female
43279,33,25-34,Male
43280,19,18-24,Female
43281,54,45-54,Male
43282,20,18-24,Female
43283,30,25-34,Male
43284,27,25-34,Female
43285,54,45-54,Male
43286,34,25-34,Female
43287,18,18-24,Prefer not to say
43288,26,25-34,Female
43289,13,13-17,Female
43290,46,45-54,Male
43291,32,25-34,Female
43292,37,35-44,Male
43293,33,25-34,Male
43294,22,18-24,Male
43295,23,18-24,Male
43296,19,18-24,Non-binary
43297,51,45-54,Female
43298,13,13-17,Male
43299,23,18-24,Female
43300,25,25-34,Female
43301,31,25-34,Non-binary
43302,24,18-24,Male
43303,34,25-34,Female
43304,19,18-24,Male
43305,51,45-54,Female
43306,21,18-24,Female
43307,53,45-54,Female
43308,24,18-24,Male
43309,52,45-54,Female
43310,16,13-17,Female
43311,44,35-44,Male
43312,21,18-24,Male
43313,38,35-44,Female
43314,19,18-24,Female
43315,18,18-24,Female
43316,15,13-17,Male
43317,19,18-24,Female
43318,20,18-24,Male
43319,16,13-17,Male
43320,34,25-34,Female
43321,44,35-44,Male
43322,31,25-34,Prefer not to say
43323,49,45-54,Male
43324,43,35-44,Female
43325,19,18-24,Male
43326,34,25-34,Male
43327,49,45-54,Female
43328,20,18-24,Female
43329,23,18-24,Female
43330,32,25-34,Female
43331,14,13-17,Male
43332,22,18-24,Prefer not to say
43333,38,35-44,Female
43334,13,13-17,Female
43335,28,25-34,Male
43336,43,35-44,Male
43337,59,55+,Female
43338,18,18-24,Female
43339,17,13-17,Male
43340,48,45-54,Male
43341,30,25-34,Male
43342,22,18-24,Prefer not to say
43343,64,55+,Male
43344,23,18-24,Male
43345,26,25-34,Male
43346,16,13-17,Male
43347,35,35-44,Male
43348,18,18-24,Non-binary
43349,31,25-34,Non-binary
43350,24,18-24,Female
43351,32,25-34,Male
43352,25,25-34,Male
43353,30,25-34,Male
43354,18,18-24,Female
43355,22,18-24,Female
43356,24,18-24,Female
43357,33,25-34,Female
43358,39,35-44,Female
43359,51,45-54,Male
43360,64,55+,Male
43361,47,45-54,Female
43362,48,45-54,Female
43363,20,18-24,Female
43364,32,25-34,Female
43365,52,45-54,Male
43366,22,18-24,Male
43367,38,35-44,Male
43368,23,18-24,Non-binary
43369,17,13-17,Male
43370,24,18-24,Female
43371,17,13-17,Prefer not to say
43372,16,13-17,Male
43373,21,18-24,Female
43374,52,45-54,Male
43375,25,25-34,Male
43376,16,13-17,Female
43377,43,35-44,Male
43378,21,18-24,Female
43379,17,13-17,Female
43380,27,25-34,Male
43381,50,45-54,Female
43382,30,25-34,Female
43383,36,35-44,Female
43384,30,25-34,Female
43385,43,35-44,Male
43386,23,18-24,Female
43387,65,55+,Male
43388,22,18-24,Male
43389,18,18-24,Female
43390,29,25-34,Male
43391,44,35-44,Female
43392,29,25-34,Female
43393,27,25-34,Female
43394,40,35-44,Male
43395,14,13-17,Female
43396,21,18-24,Male
43397,14,13-17,Female
43398,25,25-34,Male
43399,19,18-24,Female
43400,18,18-24,Male
43401,34,25-34,Female
43402,31,25-34,Female
43403,62,55+,Female
43404,17,13-17,Female
43405,30,25-34,Male
43406,19,18-24,Female
43407,28,25-34,Female
43408,42,35-44,Male
43409,20,18-24,Male
43410,30,25-34,Male
43411,13,13-17,Male
43412,31,25-34,Male
43413,29,25-34,Male
43414,13,13-17,Male
43415,14,13-17,Female
43416,35,35-44,Non-binary
43417,15,13-17,Male
43418,31,25-34,Female
43419,22,18-24,Male
43420,16,13-17,Male
43421,28,25-34,Male
43422,30,25-34,Female
43423,19,18-24,Male
43424,18,18-24,Male
43425,14,13-17,Prefer not to say
43426,47,45-54,Prefer not to say
43427,46,45-54,Female
43428,15,13-17,Male
43429,28,25-34,Female
43430,27,25-34,Male
43431,41,35-44,Male
43432,16,13-17,Male
43433,19,18-24,Female
43434,46,45-54,Male
43435,42,35-44,Female
43436,18,18-24,Male
43437,52,45-54,Male
43438,51,45-54,Female
43439,17,13-17,Male
43440,34,25-34,Male
43441,27,25-34,Prefer not to say
43442,37,35-44,Male
43443,15,13-17,Female
43444,26,25-34,Male
43445,35,35-44,Female
43446,23,18-24,Female
43447,15,13-17,Female
43448,17,13-17,Female
43449,35,35-44,Female
43450,22,18-24,Female
43451,42,35-44,Male
43452,19,18-24,Male
43453,26,25-34,Male
43454,36,35-44,Female
43455,20,18-24,Male
43456,27,25-34,Male
43457,16,13-17,Male
43458,31,25-34,Prefer not to say
43459,21,18-24,Female
43460,15,13-17,Female
43461,14,13-17,Female
43462,45,45-54,Female
43463,37,35-44,Female
43464,40,35-44,Female
43465,51,45-54,Female
43466,28,25-34,Male
43467,42,35-44,Male
43468,32,25-34,Male
43469,33,25-34,Female
43470,16,13-17,Female
43471,19,18-24,Female
43472,32,25-34,Female
43473,21,18-24,Female
43474,31,25-34,Male
43475,48,45-54,Male
43476,46,45-54,Male
43477,18,18-24,Male
43478,27,25-34,Female
43479,32,25-34,Male
43480,14,13-17,Male
43481,27,25-34,Female
43482,33,25-34,Female
43483,21,18-24,Male
43484,15,13-17,Prefer not to say
43485,37,35-44,Male
43486,28,25-34,Female
43487,22,18-24,Female
43488,23,18-24,Female
43489,15,13-17,Female
43490,30,25-34,Female
43491,35,35-44,Female
43492,17,13-17,Male
43493,27,25-34,Non-binary
43494,45,45-54,Female
43495,16,13-17,Female
43496,28,25-34,Prefer not to say
43497,21,18-24,Female
43498,22,18-24,Male
43499,44,35-44,Prefer not to say
43500,45,45-54,Male
43501,44,35-44,Male
43502,22,18-24,Male
43503,31,25-34,Prefer not to say
43504,22,18-24,Female
43505,18,18-24,Female
43506,53,45-54,Prefer not to say
43507,24,18-24,Female
43508,20,18-24,Male
43509,43,35-44,Female
43510,28,25-34,Male
43511,30,25-34,Male
43512,22,18-24,Female
43513,19,18-24,Male
43514,21,18-24,Male
43515,19,18-24,Female
43516,27,25-34,Non-binary
43517,50,45-54,Female
43518,35,35-44,Male
43519,18,18-24,Male
43520,52,45-54,Male
43521,31,25-34,Male
43522,31,25-34,Female
43523,15,13-17,Male
43524,13,13-17,Male
43525,21,18-24,Male
43526,65,55+,Female
43527,39,35-44,Female
43528,25,25-34,Female
43529,43,35-44,Male
43530,33,25-34,Male
43531,23,18-24,Male
43532,26,25-34,Male
43533,21,18-24,Male
43534,18,18-24,Male
43535,29,25-34,Male
43536,31,25-34,Male
43537,29,25-34,Male
43538,20,18-24,Male
43539,20,18-24,Female
43540,34,25-34,Male
43541,18,18-24,Male
43542,53,45-54,Male
43543,32,25-34,Female
