survey_id,exercise_frequency_id,sleep_hours,sleep_quality_score
41746,103,7.0,100
41747,101,6.1,72
41748,102,7.3,84
41749,101,5.6,60
41750,102,8.0,84
41751,103,6.2,57
41752,103,8.2,100
41753,101,6.8,87
41754,103,6.4,81
41755,102,4.9,79
41756,102,5.5,61
41757,102,7.2,73
41758,103,6.3,76
41759,101,7.1,84
41760,103,8.5,100
41761,103,8.0,90
41762,102,6.2,55
41763,102,7.7,68
41764,101,6.1,72
41765,102,5.9,59
41766,102,6.5,75
41767,103,5.4,71
41768,102,6.4,74
41769,103,6.1,63
41770,102,7.3,83
41771,102,6.8,72
41772,102,6.3,70
41773,103,5.8,59
41774,101,4.8,63
41775,103,7.1,87
41776,102,8.3,96
41777,103,7.7,88
41778,102,6.8,93
41779,101,7.1,80
41780,102,5.5,58
41781,103,7.7,100
41782,102,7.2,92
41783,102,6.1,56
41784,102,6.0,61
41785,101,6.4,65
41786,101,6.0,73
41787,102,7.5,100
41788,103,7.2,85
41789,101,5.8,73
41790,101,6.3,58
41791,102,7.2,78
41792,101,6.5,83
41793,102,6.7,67
41794,102,5.5,62
41795,101,5.6,42
41796,102,7.1,84
41797,101,6.2,71
41798,102,7.2,80
41799,103,6.1,64
41800,101,6.1,87
41801,103,6.4,81
41802,102,7.4,88
41803,102,6.4,89
41804,101,6.4,87
41805,102,7.0,79
41806,102,6.0,59
41807,101,7.0,100
41808,102,5.5,68
41809,101,6.6,71
41810,102,6.6,85
41811,101,7.2,88
41812,102,6.2,69
41813,101,4.8,43
41814,103,6.2,69
41815,101,6.3,76
41816,101,7.0,94
41817,103,5.9,61
41818,102,5.2,60
41819,102,6.7,75
41820,102,5.7,63
41821,102,5.9,86
41822,102,6.1,79
41823,102,5.9,67
41824,101,6.0,80
41825,102,6.7,88
41826,102,6.4,68
41827,102,8.6,100
41828,101,5.6,69
41829,102,6.6,66
41830,101,8.3,100
41831,102,6.3,74
41832,103,7.3,86
41833,101,4.1,45
41834,101,5.0,54
41835,101,7.0,100
41836,103,6.7,80
41837,102,6.7,78
41838,102,6.3,84
41839,103,5.7,85
41840,103,6.7,56
41841,102,7.7,100
41842,102,5.9,66
41843,102,5.8,73
41844,102,7.9,98
41845,103,8.4,100
41846,103,8.0,91
41847,102,4.6,46
41848,102,6.2,71
41849,102,6.3,60
41850,102,7.2,88
41851,103,6.9,65
41852,102,6.7,80
41853,102,8.2,95
41854,102,6.6,72
41855,103,6.1,87
41856,102,7.6,79
41857,101,4.7,55
41858,102,5.3,69
41859,102,6.1,64
41860,102,6.4,98
41861,101,8.4,100
41862,102,6.0,63
41863,102,5.9,88
41864,101,6.9,87
41865,102,6.0,68
41866,101,6.3,97
41867,102,5.8,72
41868,102,6.9,96
41869,103,6.5,76
41870,102,6.0,71
41871,101,6.4,67
41872,102,6.2,66
41873,102,5.8,65
41874,103,6.4,61
41875,102,7.2,87
41876,103,5.5,59
41877,103,7.0,88
41878,102,6.2,68
41879,101,5.5,40
41880,101,6.9,69
41881,101,6.9,67
41882,102,7.8,100
41883,102,6.9,76
41884,103,5.4,64
41885,101,8.0,90
41886,101,4.8,55
41887,102,6.1,83
41888,101,6.6,62
41889,101,6.0,81
41890,102,6.3,77
41891,102,6.0,70
41892,101,5.4,76
41893,102,7.6,94
41894,101,6.7,97
41895,103,5.6,68
41896,101,6.2,71
41897,101,6.5,69
41898,102,5.0,47
41899,101,5.4,71
41900,102,6.6,93
41901,103,6.8,76
41902,101,6.2,95
41903,103,6.6,83
41904,101,8.0,84
41905,102,5.6,52
41906,101,7.1,56
41907,101,5.8,82
41908,102,7.7,100
41909,102,6.5,65
41910,102,6.3,93
41911,102,7.0,84
41912,102,6.6,59
41913,102,7.4,95
41914,103,7.4,83
41915,103,7.4,86
41916,103,8.0,89
41917,103,7.3,91
41918,103,6.2,64
41919,102,7.0,72
41920,102,5.5,65
41921,101,7.2,80
41922,101,6.3,93
41923,102,5.2,74
41924,102,6.4,84
41925,102,7.3,91
41926,103,7.3,89
41927,102,5.7,64
41928,102,5.7,33
41929,103,7.7,90
41930,103,7.7,81
41931,102,8.0,94
41932,101,7.3,93
41933,102,5.8,57
41934,101,7.6,93
41935,103,8.3,100
41936,102,4.7,62
41937,101,7.4,84
41938,102,5.9,55
41939,101,6.3,54
41940,102,5.2,63
41941,101,6.3,68
41942,102,6.0,57
41943,103,7.5,78
41944,103,7.8,95
41945,102,7.6,93
41946,101,6.1,57
41947,101,6.8,73
41948,103,6.0,69
41949,102,6.0,55
41950,101,6.9,92
41951,102,8.5,91
41952,101,4.7,60
41953,101,6.6,59
41954,101,6.7,64
41955,102,5.9,82
41956,101,7.0,71
41957,103,6.5,78
41958,102,7.5,85
41959,102,5.5,47
41960,102,5.7,66
41961,103,6.2,69
41962,101,6.2,64
41963,103,5.8,62
41964,102,7.5,94
41965,102,7.2,81
41966,102,6.8,79
41967,103,6.3,78
41968,103,5.7,74
41969,101,7.2,82
41970,103,6.7,80
41971,101,4.7,51
41972,102,7.2,85
41973,102,6.1,76
41974,102,7.2,91
41975,101,6.5,83
41976,102,5.2,43
41977,103,7.1,77
41978,102,7.8,85
41979,102,5.5,60
41980,103,7.7,84
41981,102,6.7,84
41982,102,6.8,89
41983,101,8.0,92
41984,102,7.6,96
41985,102,5.4,76
41986,102,5.1,58
41987,102,5.5,81
41988,103,6.5,76
41989,102,7.1,76
41990,102,6.7,73
41991,101,7.3,74
41992,102,7.1,84
41993,103,7.5,97
41994,101,6.6,84
41995,102,7.4,99
41996,102,6.7,87
41997,103,6.9,95
41998,103,5.7,82
41999,103,7.5,100
42000,102,7.4,84
42001,103,7.5,100
42002,101,7.3,85
42003,103,7.2,92
42004,101,5.7,54
42005,102,6.6,78
42006,102,7.7,100
42007,102,6.4,71
42008,102,6.8,84
42009,103,7.5,81
42010,102,6.5,68
42011,103,7.4,84
42012,103,7.3,87
42013,101,6.8,85
42014,103,8.8,94
42015,101,7.6,95
42016,103,6.0,71
42017,101,7.2,77
42018,102,5.8,68
42019,102,5.2,42
42020,103,6.1,73
42021,103,7.7,88
42022,102,7.4,100
42023,101,6.8,79
42024,101,6.4,82
42025,102,7.5,86
42026,102,6.6,76
42027,103,6.0,86
42028,101,6.9,78
42029,102,7.2,78
42030,103,7.3,88
42031,102,6.1,78
42032,103,7.8,96
42033,101,7.2,80
42034,102,6.6,92
42035,101,6.9,82
42036,103,7.5,95
42037,103,8.6,100
42038,103,6.3,61
42039,101,5.6,49
42040,103,7.9,83
42041,101,5.8,55
42042,103,7.8,83
42043,102,6.1,61
42044,102,5.4,50
42045,103,6.7,72
42046,102,8.0,86
42047,103,6.4,73
42048,101,8.4,98
42049,103,6.8,65
42050,101,6.7,77
42051,101,6.5,67
42052,102,6.9,100
42053,102,7.8,90
42054,101,4.8,50
42055,103,7.4,79
42056,102,5.1,67
42057,102,6.5,86
42058,101,5.6,84
42059,101,7.3,75
42060,102,7.5,97
42061,103,6.5,82
42062,102,6.9,77
42063,102,6.4,78
42064,102,7.0,72
42065,102,6.4,79
42066,103,6.1,92
42067,101,6.7,68
42068,101,6.7,86
42069,103,7.1,75
42070,102,5.9,68
42071,101,6.3,66
42072,101,6.9,78
42073,102,6.9,72
42074,103,7.0,81
42075,102,5.3,57
42076,101,4.9,69
42077,101,5.9,56
42078,102,7.3,67
42079,101,6.0,54
42080,101,6.7,81
42081,102,8.7,100
42082,101,8.5,99
42083,102,6.3,55
42084,102,6.1,68
42085,103,8.6,82
42086,102,6.9,88
42087,102,8.4,96
42088,103,6.0,73
42089,102,6.2,73
42090,102,5.1,44
42091,101,6.4,64
42092,102,6.9,82
42093,101,5.4,55
42094,102,6.4,95
42095,101,7.3,100
42096,101,7.9,90
42097,103,5.6,54
42098,103,6.5,74
42099,103,6.0,64
42100,101,7.4,84
42101,101,8.4,100
42102,103,6.6,85
42103,101,6.1,69
42104,102,5.9,73
42105,103,8.4,100
42106,102,7.2,89
42107,102,7.2,79
42108,103,8.1,100
42109,102,6.6,84
42110,102,7.1,98
42111,102,6.4,73
42112,103,6.3,64
42113,103,6.1,88
42114,102,5.7,86
42115,101,8.3,100
42116,101,8.3,93
42117,102,5.1,53
42118,103,8.3,91
42119,103,7.6,99
42120,102,6.2,60
42121,101,6.3,71
42122,102,6.1,79
42123,101,6.6,87
42124,101,6.5,95
42125,102,5.5,37
42126,103,7.6,93
42127,102,7.0,77
42128,102,5.7,56
42129,103,6.7,90
42130,102,6.8,84
42131,102,4.5,59
42132,101,6.4,86
42133,103,7.3,100
42134,102,5.7,56
42135,102,6.8,72
42136,101,6.7,80
42137,103,8.0,73
42138,102,5.9,78
42139,101,4.7,70
42140,102,7.3,85
42141,101,6.6,79
42142,103,6.8,74
42143,102,5.9,72
42144,102,7.8,85
42145,103,6.6,76
42146,102,5.3,48
42147,103,8.0,100
42148,101,6.1,77
42149,101,4.8,69
42150,102,5.0,57
42151,102,6.7,73
42152,103,7.1,82
42153,102,6.3,76
42154,102,4.7,54
42155,103,7.0,88
42156,102,8.0,95
42157,102,6.1,84
42158,101,4.7,55
42159,101,7.0,85
42160,101,5.7,62
42161,102,7.1,77
42162,101,7.2,98
42163,101,7.5,89
42164,103,7.5,90
42165,102,6.1,85
42166,101,7.0,79
42167,101,5.9,67
42168,102,7.4,86
42169,101,6.8,100
42170,102,5.5,66
42171,101,6.1,84
42172,103,6.6,76
42173,102,6.6,66
42174,102,5.9,96
42175,102,5.8,84
42176,101,4.9,51
42177,102,6.0,51
42178,103,6.5,73
42179,103,6.5,76
42180,102,7.0,78
42181,103,7.3,100
42182,102,6.5,75
42183,103,7.6,86
42184,102,6.4,88
42185,102,7.2,100
42186,101,6.2,56
42187,103,7.2,79
42188,103,6.2,76
42189,101,8.0,100
42190,103,5.9,79
42191,102,6.3,79
42192,101,7.3,100
42193,103,8.1,70
42194,102,6.6,71
42195,102,7.9,84
42196,102,6.7,84
42197,103,8.1,96
42198,101,6.4,90
42199,101,5.7,79
42200,103,6.8,74
42201,101,6.7,74
42202,103,7.6,100
42203,102,7.4,81
42204,103,5.9,66
42205,101,6.4,55
42206,103,6.9,80
42207,101,6.2,69
42208,101,6.8,83
42209,103,7.1,87
42210,101,6.9,73
42211,102,5.1,76
42212,102,7.1,87
42213,102,6.7,89
42214,102,8.0,88
42215,102,5.8,67
42216,102,7.0,70
42217,101,5.9,59
42218,101,6.8,66
42219,102,7.1,83
42220,101,8.2,100
42221,101,5.9,67
42222,102,4.0,43
42223,102,6.5,59
42224,101,7.0,76
42225,103,7.2,81
42226,103,7.1,75
42227,101,6.8,81
42228,101,6.3,71
42229,102,5.3,67
42230,102,7.1,94
42231,103,8.1,86
42232,101,6.1,71
42233,103,7.3,82
42234,103,7.5,80
42235,101,6.1,69
42236,102,8.0,78
42237,103,7.5,100
42238,103,6.1,51
42239,102,8.5,92
42240,101,5.4,52
42241,103,5.7,68
42242,102,9.4,100
42243,102,7.2,84
42244,102,6.5,85
42245,103,7.1,64
42246,103,7.7,100
42247,101,7.9,73
42248,101,5.4,60
42249,103,6.9,87
42250,101,7.5,87
42251,102,6.7,82
42252,101,6.7,90
42253,102,6.6,91
42254,101,6.4,52
42255,103,8.1,93
42256,102,7.5,74
42257,102,7.9,96
42258,101,6.8,96
42259,102,6.8,39
42260,103,8.5,93
42261,102,6.1,58
42262,102,6.8,77
42263,102,7.8,93
42264,103,6.6,57
42265,101,6.6,62
42266,101,6.0,64
42267,103,6.5,66
42268,102,5.1,61
42269,101,6.5,87
42270,101,6.7,61
42271,102,6.4,89
42272,101,6.5,70
42273,103,5.8,73
42274,103,6.1,84
42275,102,6.7,82
42276,103,6.9,88
42277,102,7.6,87
42278,102,8.4,100
42279,101,7.0,86
42280,102,6.1,70
42281,102,6.5,58
42282,102,4.8,61
42283,101,6.0,84
42284,102,4.9,73
42285,102,5.8,71
42286,102,6.6,85
42287,103,7.0,93
42288,102,6.4,71
42289,103,6.7,86
42290,102,6.0,61
42291,102,6.0,51
42292,102,6.1,65
42293,101,5.6,60
42294,102,6.2,85
42295,101,7.7,100
42296,101,6.6,89
42297,102,4.9,53
42298,101,4.8,61
42299,102,5.8,58
42300,102,7.7,93
42301,103,6.4,85
42302,102,6.4,70
42303,101,5.3,60
42304,103,6.3,89
42305,103,5.4,68
42306,101,6.9,94
42307,102,6.1,62
42308,101,5.3,64
42309,103,5.1,76
42310,103,4.9,62
42311,102,6.4,87
42312,103,8.5,100
42313,101,6.8,65
42314,103,6.8,68
42315,101,8.1,100
42316,101,6.4,92
42317,102,7.5,68
42318,102,7.4,85
42319,102,6.3,61
42320,103,8.0,87
42321,102,6.4,83
42322,102,6.3,83
42323,103,7.4,100
42324,102,7.8,97
42325,102,5.4,59
42326,101,7.5,78
42327,103,5.4,62
42328,102,6.2,73
42329,103,6.2,70
42330,102,6.5,65
42331,102,7.3,90
42332,102,4.8,54
42333,102,6.5,68
42334,101,6.6,79
42335,103,7.1,99
42336,103,7.6,96
42337,103,6.6,78
42338,102,5.4,51
42339,102,7.5,93
42340,103,7.3,99
42341,102,6.8,91
42342,102,6.4,81
42343,103,7.1,90
42344,103,7.7,95
42345,103,6.8,67
42346,103,5.6,66
42347,103,6.7,84
42348,102,7.5,93
42349,102,7.1,94
42350,102,6.2,71
42351,101,6.7,85
42352,103,7.4,93
42353,101,5.9,68
42354,102,6.4,84
42355,101,7.5,100
42356,103,6.7,84
42357,101,7.0,78
42358,102,7.0,73
42359,102,7.1,94
42360,102,7.5,83
42361,102,6.1,76
42362,101,6.4,90
42363,102,6.1,80
42364,101,6.4,76
42365,101,7.1,77
42366,103,6.6,86
42367,101,7.1,79
42368,103,6.0,75
42369,102,7.3,86
42370,103,7.2,74
42371,103,5.6,66
42372,102,6.4,81
42373,102,7.4,99
42374,101,5.8,87
42375,102,6.1,64
42376,103,7.0,67
42377,103,6.2,64
42378,102,4.6,65
42379,102,6.9,76
42380,103,8.3,100
42381,101,6.4,76
42382,101,7.0,84
42383,102,5.7,43
42384,101,8.0,85
42385,103,7.6,82
42386,101,5.3,70
42387,103,7.1,83
42388,101,6.1,90
42389,103,6.3,75
42390,103,8.4,96
42391,101,6.5,89
42392,103,5.0,69
42393,101,7.3,84
42394,102,6.9,89
42395,102,7.1,60
42396,102,6.7,82
42397,101,8.4,98
42398,102,8.7,100
42399,103,4.7,42
42400,103,6.0,65
42401,103,6.2,65
42402,102,6.8,75
42403,102,6.6,75
42404,102,6.0,75
42405,102,7.5,93
42406,103,4.8,60
42407,101,6.2,71
42408,103,7.2,99
42409,101,5.8,51
42410,102,5.3,48
42411,102,7.2,74
42412,103,6.7,95
42413,101,5.4,63
42414,102,6.9,64
42415,101,5.9,82
42416,103,5.2,50
42417,103,6.4,70
42418,102,5.6,53
42419,101,7.1,81
42420,103,6.1,77
42421,102,7.8,96
42422,102,7.9,77
42423,101,7.1,89
42424,102,7.4,81
42425,102,7.2,75
42426,103,7.3,100
42427,101,7.1,85
42428,101,6.9,71
42429,102,6.3,80
42430,103,7.1,85
42431,102,5.1,69
42432,102,7.5,93
42433,101,5.8,71
42434,102,4.6,61
42435,103,7.9,99
42436,102,6.8,78
42437,101,5.7,72
42438,103,7.8,89
42439,103,7.4,100
42440,101,6.3,67
42441,102,6.5,77
42442,103,8.2,100
42443,102,6.8,92
42444,102,7.1,62
42445,101,7.3,97
42446,102,7.9,100
42447,103,6.1,76
42448,103,6.0,71
42449,101,6.6,78
42450,102,6.3,66
42451,103,6.1,79
42452,102,7.7,93
42453,103,7.0,79
42454,102,4.8,62
42455,102,6.6,70
42456,102,5.8,72
42457,103,7.0,76
42458,101,7.4,61
42459,102,5.8,75
42460,101,7.2,95
42461,103,6.8,80
42462,102,5.7,74
42463,101,6.0,71
42464,103,7.2,91
42465,101,7.3,70
42466,102,7.1,84
42467,103,6.2,50
42468,101,4.9,65
42469,102,6.1,70
42470,102,7.9,96
42471,103,6.0,87
42472,102,6.6,85
42473,102,5.7,54
42474,101,7.1,87
42475,103,6.7,73
42476,103,7.3,87
42477,102,6.8,76
42478,102,5.9,72
42479,101,7.1,91
42480,102,6.1,75
42481,103,6.7,65
42482,101,5.3,56
42483,103,7.8,96
42484,103,7.3,85
42485,103,6.5,85
42486,103,7.3,95
42487,103,6.8,71
42488,102,6.3,75
42489,101,6.0,63
42490,102,6.8,86
42491,102,7.5,84
42492,102,8.2,80
42493,101,6.4,63
42494,103,8.0,93
42495,102,6.9,100
42496,103,7.0,99
42497,101,5.4,48
42498,102,4.9,43
42499,102,6.3,70
42500,102,6.7,74
42501,102,5.7,84
42502,103,6.8,78
42503,101,6.6,67
42504,102,4.5,39
42505,103,5.7,66
42506,103,7.2,97
42507,103,7.1,98
42508,103,7.4,84
42509,102,6.5,83
42510,101,7.7,96
42511,103,6.5,73
42512,102,5.6,79
42513,102,7.8,89
42514,102,8.4,99
42515,103,7.5,100
42516,102,5.0,59
42517,103,5.6,67
42518,101,5.3,70
42519,102,7.3,93
42520,101,7.0,76
42521,101,7.3,77
42522,101,6.7,66
42523,102,7.7,84
42524,102,6.9,79
42525,103,7.2,91
42526,103,6.9,82
42527,102,6.1,71
42528,103,7.1,73
42529,102,4.8,55
42530,102,5.8,85
42531,101,6.5,89
42532,101,7.0,80
42533,103,7.3,94
42534,101,8.6,100
42535,102,6.2,68
42536,103,5.9,82
42537,103,6.3,78
42538,102,6.6,65
42539,103,8.2,97
42540,103,6.4,86
42541,102,7.6,75
42542,101,5.3,73
42543,102,6.8,79
42544,102,7.1,81
42545,101,6.2,68
42546,102,6.8,98
42547,102,7.2,84
42548,101,7.2,88
42549,102,7.2,76
42550,103,6.9,94
42551,103,8.6,100
42552,103,7.0,69
42553,102,7.2,70
42554,103,6.9,96
42555,101,6.7,76
42556,103,8.0,90
42557,103,7.2,93
42558,103,6.2,57
42559,101,5.5,54
42560,102,6.9,75
42561,103,7.9,100
42562,102,7.1,86
42563,101,7.2,96
42564,102,6.0,72
42565,103,5.8,48
42566,101,7.4,90
42567,102,5.6,64
42568,103,5.6,71
42569,102,7.4,91
42570,103,7.3,100
42571,103,6.6,71
42572,101,6.8,71
42573,102,7.1,91
42574,102,5.8,77
42575,101,7.2,79
42576,103,6.9,75
42577,102,5.7,59
42578,101,5.8,74
42579,102,8.1,100
42580,102,5.2,52
42581,101,6.8,76
42582,101,5.9,67
42583,102,6.1,91
42584,103,6.9,66
42585,103,5.5,62
42586,102,6.8,100
42587,103,7.3,80
42588,102,7.6,89
42589,103,6.1,69
42590,102,6.5,77
42591,102,6.7,88
42592,103,5.7,63
42593,102,7.4,96
42594,103,8.0,100
42595,102,6.3,90
42596,102,8.2,88
42597,101,6.2,92
42598,103,6.3,84
42599,101,6.2,69
42600,103,7.3,93
42601,102,5.7,75
42602,102,4.5,51
42603,101,6.2,88
42604,101,7.4,100
42605,101,5.8,72
42606,102,7.0,84
42607,102,7.0,79
42608,102,5.5,79
42609,102,6.9,86
42610,103,6.6,84
42611,102,5.3,46
42612,103,5.8,85
42613,102,5.5,87
42614,102,5.5,52
42615,101,7.2,86
42616,102,7.0,81
42617,103,6.6,84
42618,102,7.9,89
42619,102,6.4,85
42620,101,7.4,96
42621,101,7.0,83
42622,102,5.8,88
42623,102,5.8,68
42624,103,6.5,74
42625,101,7.1,84
42626,101,6.2,64
42627,101,7.9,92
42628,101,7.6,81
42629,102,6.0,71
42630,101,5.9,73
42631,101,5.7,60
42632,103,6.2,65
42633,103,8.2,76
42634,102,5.7,50
42635,101,7.2,96
42636,102,5.2,69
42637,102,6.2,59
42638,103,6.8,88
42639,101,6.8,80
42640,102,6.1,68
42641,102,7.7,92
42642,102,4.7,58
42643,102,6.3,60
42644,101,5.3,78
42645,103,7.1,85
42646,102,7.7,94
42647,102,7.4,99
42648,101,5.4,63
42649,102,7.0,90
42650,102,8.3,98
42651,103,7.4,100
42652,101,7.8,83
42653,103,6.3,66
42654,102,7.5,98
42655,102,6.2,73
42656,103,7.3,78
42657,101,5.3,32
42658,101,5.5,64
42659,102,6.9,87
42660,102,6.2,62
42661,102,7.4,69
42662,101,5.1,42
42663,102,6.3,69
42664,103,5.6,83
42665,103,7.2,67
42666,103,7.6,94
42667,102,5.6,46
42668,103,6.3,78
42669,102,6.4,62
42670,101,7.0,75
42671,102,7.9,90
42672,103,7.5,84
42673,101,7.8,92
42674,102,8.5,92
42675,102,6.2,76
42676,101,6.8,73
42677,101,5.2,66
42678,101,7.1,95
42679,102,5.5,58
42680,101,7.6,99
42681,103,7.3,100
42682,101,6.3,40
42683,102,5.9,62
42684,102,6.4,65
42685,101,5.4,61
42686,102,5.5,65
42687,103,6.3,65
42688,101,5.7,71
42689,102,5.9,60
42690,103,7.8,100
42691,101,6.5,70
42692,102,5.9,75
42693,102,7.6,85
42694,102,7.3,84
42695,102,5.5,48
42696,102,6.8,79
42697,102,6.5,68
42698,101,4.6,50
42699,101,7.2,86
42700,101,7.5,88
42701,102,7.2,62
42702,102,6.0,48
42703,103,6.7,75
42704,102,7.0,77
42705,102,6.8,85
42706,102,6.3,76
42707,101,6.1,55
42708,103,6.5,94
42709,102,6.3,61
42710,101,5.2,60
42711,103,7.0,89
42712,102,7.9,100
42713,102,6.3,94
42714,103,8.0,94
42715,102,6.4,69
42716,101,7.0,88
42717,101,8.2,97
42718,102,5.6,49
42719,103,7.5,79
42720,101,5.2,73
42721,102,4.8,56
42722,101,6.1,72
42723,103,8.1,97
42724,102,5.7,52
42725,101,5.7,56
42726,102,6.9,76
42727,103,5.4,67
42728,102,5.1,67
42729,103,6.4,89
42730,101,6.3,81
42731,101,7.1,80
42732,102,7.4,83
42733,102,7.4,94
42734,102,6.8,68
42735,102,8.1,93
42736,103,7.4,93
42737,101,8.0,100
42738,101,6.6,65
42739,103,6.7,85
42740,102,7.9,93
42741,103,5.0,40
42742,102,6.1,62
42743,101,5.4,56
42744,103,5.5,44
42745,102,5.9,82
42746,101,6.9,90
42747,102,7.5,78
42748,102,6.2,67
42749,101,6.4,83
42750,101,8.2,81
42751,102,6.0,79
42752,102,6.4,70
42753,103,7.4,97
42754,101,6.6,79
42755,103,7.4,97
42756,103,6.1,67
42757,102,5.8,81
42758,103,6.7,75
42759,101,5.6,53
42760,102,7.3,81
42761,102,6.6,75
42762,102,6.1,77
42763,103,6.6,74
42764,103,6.7,88
42765,103,8.6,100
42766,102,6.0,54
42767,102,5.7,68
42768,102,5.7,73
42769,103,7.3,79
42770,101,6.8,80
42771,101,5.9,62
42772,101,7.6,95
42773,101,6.5,89
42774,101,7.2,94
42775,102,5.4,69
42776,102,6.8,66
42777,101,6.2,70
42778,103,7.9,100
42779,102,6.2,66
42780,103,5.9,75
42781,103,6.9,85
42782,103,7.1,75
42783,101,6.0,65
42784,101,6.1,73
42785,102,7.1,76
42786,102,6.2,63
42787,102,6.8,79
42788,102,7.2,74
42789,103,6.6,84
42790,101,5.9,65
42791,102,7.2,79
42792,102,5.8,58
42793,103,7.2,63
42794,102,5.4,67
42795,101,6.1,67
42796,102,7.1,72
42797,102,6.2,48
42798,102,6.9,82
42799,103,6.0,84
42800,102,7.0,96
42801,103,6.1,66
42802,102,7.0,79
42803,101,6.4,78
42804,103,6.7,81
42805,102,8.9,100
42806,102,6.2,79
42807,102,8.1,88
42808,103,6.1,66
42809,103,6.5,62
42810,103,5.5,48
42811,102,6.1,55
42812,102,6.5,73
42813,102,6.8,97
42814,102,6.7,72
42815,101,4.6,65
42816,102,7.6,95
42817,103,6.8,79
42818,103,6.0,75
42819,102,6.7,83
42820,102,7.9,97
42821,103,7.0,78
42822,102,6.5,76
42823,103,6.1,77
42824,102,5.4,56
42825,103,6.0,61
42826,102,6.7,69
42827,101,6.0,72
42828,102,8.7,100
42829,102,7.7,100
42830,102,6.7,81
42831,101,6.8,74
42832,102,6.8,76
42833,102,7.2,72
42834,102,5.7,60
42835,101,6.0,58
42836,101,6.4,85
42837,102,6.6,74
42838,103,8.3,100
42839,103,5.9,59
42840,101,6.8,79
42841,102,6.8,82
42842,101,4.8,68
42843,103,7.6,95
42844,102,6.2,58
42845,102,5.7,68
42846,102,6.3,92
42847,102,6.1,75
42848,103,8.4,95
42849,103,6.5,72
42850,101,7.7,88
42851,103,5.9,69
42852,101,5.5,69
42853,103,6.5,77
42854,101,4.8,53
42855,103,7.1,94
42856,103,7.1,79
42857,102,6.8,55
42858,102,5.9,74
42859,102,7.0,87
42860,102,6.8,91
42861,102,5.3,57
42862,103,5.6,59
42863,101,5.4,61
42864,102,7.4,80
42865,102,5.8,61
42866,101,5.9,78
42867,102,6.6,65
42868,102,7.3,82
42869,102,7.6,90
42870,103,6.3,90
42871,101,6.6,77
42872,102,6.7,77
42873,102,7.0,77
42874,101,6.2,58
42875,103,5.9,68
42876,102,6.3,79
42877,102,7.3,94
42878,103,7.0,97
42879,101,5.3,50
42880,101,8.5,98
42881,102,7.1,74
42882,102,5.4,54
42883,102,7.4,79
42884,102,5.7,84
42885,101,6.0,70
42886,102,6.8,86
42887,103,6.9,90
42888,102,7.0,82
42889,103,7.4,97
42890,103,6.5,82
42891,103,5.7,57
42892,103,7.9,100
42893,101,6.5,77
42894,102,5.9,74
42895,103,7.4,66
42896,103,7.6,100
42897,103,8.2,91
42898,103,6.9,67
42899,101,6.0,65
42900,102,6.8,60
42901,102,6.2,77
42902,102,5.9,80
42903,103,5.5,62
42904,103,6.6,72
42905,101,5.1,67
42906,101,5.8,78
42907,102,7.6,76
42908,101,5.9,67
42909,103,7.5,89
42910,101,5.1,59
42911,103,5.9,62
42912,103,6.6,67
42913,101,6.3,70
42914,102,5.6,52
42915,103,5.9,73
42916,102,7.7,100
42917,102,7.5,97
42918,102,6.6,88
42919,101,6.2,62
42920,101,6.1,79
42921,102,7.5,93
42922,102,6.2,70
42923,101,7.6,98
42924,103,7.1,82
42925,101,6.4,67
42926,101,5.8,89
42927,102,7.4,74
42928,102,7.7,73
42929,102,8.1,93
42930,101,5.3,66
42931,102,7.3,92
42932,101,6.9,79
42933,102,5.4,64
42934,102,4.8,56
42935,102,6.6,76
42936,101,7.2,100
42937,101,6.8,72
42938,102,8.0,90
42939,102,5.9,70
42940,102,5.8,60
42941,102,6.3,81
42942,102,6.9,83
42943,102,6.9,80
42944,101,4.8,31
42945,101,6.8,88
42946,103,6.1,68
42947,102,7.0,96
42948,102,6.6,76
42949,103,7.1,85
42950,102,5.3,69
42951,102,7.7,81
42952,101,5.7,56
42953,102,7.3,87
42954,102,8.1,98
42955,102,6.1,73
42956,102,6.3,64
42957,101,7.0,86
42958,102,6.5,69
42959,102,5.7,66
42960,101,7.0,66
42961,101,6.4,72
42962,103,6.0,81
42963,103,7.3,79
42964,101,7.3,76
42965,103,6.6,80
42966,103,7.0,89
42967,101,6.6,76
42968,103,6.7,78
42969,102,7.0,88
42970,101,7.5,100
42971,103,6.2,62
42972,102,8.1,87
42973,103,6.4,77
42974,102,7.3,81
42975,101,6.2,85
42976,101,6.6,67
42977,102,6.4,64
42978,101,7.3,100
42979,102,6.5,80
42980,102,6.6,80
42981,101,6.6,87
42982,101,6.3,82
42983,102,6.7,67
42984,103,7.1,69
42985,103,4.7,47
42986,102,7.2,91
42987,102,6.5,65
42988,101,6.1,66
42989,103,7.2,85
42990,102,6.2,79
42991,101,6.1,82
42992,103,5.9,53
42993,102,5.8,60
42994,101,7.3,86
42995,101,5.8,73
42996,102,4.8,65
42997,102,8.2,98
42998,103,6.7,70
42999,102,6.3,81
43000,103,6.6,74
43001,101,6.7,89
43002,101,5.2,48
43003,103,6.8,66
43004,102,7.3,93
43005,102,6.2,74
43006,102,7.2,95
43007,103,7.6,76
43008,101,6.2,76
43009,101,6.5,70
43010,102,5.9,77
43011,102,6.6,83
43012,102,6.6,85
43013,101,8.1,90
43014,103,6.2,86
